Rock_number,EC_rock,Ph_rock,Corg_rock (%),Ca_rock,K_rock,Mg_rock,Na_rock,SAR_rock,SiO2_rock,Al2O3_rock,Fe2O3_rock,TiO2_rock,MnO_rock,CaO_rock,MgO_rock,Na2O_rock,K2O_rock,SO3_rock,P2O5_rock,Event_quantity,Acid,Temp,Timestep,Volume_leachate,EC_leachate,Ph_leachate,Chloride_leachate,Carbonate_leachate,Sulfate_leachate,Nitrate_leachate,Phosphate_leachate,Ca_leachate,Fe_leachate,K_leachate,Mg_leachate,Mn_leachate,Na_leachate,Type_event_encoded,is_rain,is_snow,is_acid,acid_rain,acid_snow,event_quantity,temperature,event_intensity,snow_melt_potential,acid_intensity
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,6,133.0,1.488055025941515,-2.2493520402367095,-0.47406787437375125,-0.8226060804759207,1.1751848317475262,-0.18526389832411078,-0.01575260338797472,1.6256300991426542,0.05346344791785796,-0.49213563798865245,0.6544375340110575,1.4657206927138393,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,6,142.0,3.5339573676748874,-1.1268584144433427,-0.12925675923708255,-0.5716370879146734,3.4006594072058776,-0.18460129104222012,0.017231793814214313,2.84848818169607,-0.4934318019690197,0.5937483281167959,2.322508622979863,3.642478909143589,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,7,128.0,1.491974379086598,-2.2067257000167078,-0.1350762439947067,-0.8319516258861525,1.072570061556087,-0.18464024356535813,-0.3471524432024212,0.8125876024449631,-0.4934318019690197,-0.4680048831863091,0.6467292572598152,0.5967588127150836,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,7,126.0,3.514360601949472,-1.155275974590011,0.10226041405424188,-0.609447520712611,3.2404784609548063,-0.1829576188823581,-0.13617677053181587,3.166062317359187,-0.4934318019690197,0.3926587047639351,1.7952624931948988,2.583123243814444,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,8,131.0,1.8976274296026978,-2.434066181190048,-0.37125697698905863,-0.8379885857446467,1.6585518417523637,-0.18523634148593335,-0.23139587943624837,1.1327972081135838,0.3301390702013904,-0.4358305434498514,0.8147696904368945,1.4172515430946702,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,8,132.0,3.5339573676748874,-0.8284740329033339,0.2161921076538463,-0.3422360669302547,3.1760143736812405,-0.1836173254444406,-0.3602217326598924,2.9644488619382043,-0.4934318019690197,0.20765625127930318,1.3913487914298088,3.578627334794983,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,9,129.0,2.056361231978563,-2.4198574011167144,-0.08743087335351939,-0.8504044156595706,1.5124886239278452,-0.18484474431183284,0.035279860207864916,2.519054431008189,0.08639937799752975,-0.3433293167075354,0.7962698262339135,1.1339827405299456,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,9,131.0,3.7103282592036266,-1.354198895616683,-0.031853465268721064,-0.5520998556952785,3.2600529522011783,-0.18370621178713326,-0.1641823907978254,3.2148185124609943,-0.4934318019690197,0.16743832660873115,0.9658519147612412,2.423494307942929,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,10,118.0,1.952498373633861,-2.6614066623633885,0.8172731360440625,-0.8323453406595326,1.4521855952478118,-0.18413406795883563,0.5969481333206121,0.9997059728356796,0.06616829306389481,-0.4599612982521947,0.4524806831285126,1.6894914373628176,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,10,119.0,3.945489447908612,-1.3257813354700148,-0.3720674531767643,-0.655532871028256,3.3515787775326427,-0.18382576288208352,-0.428368741973849,2.9249168118556588,-0.4934318019690197,0.04276276012995734,1.2710996741104315,3.848545353632272,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,11,131.0,1.7467323335169989,-2.377231060896713,-0.30879716455620265,-0.868370242423808,1.0648195555877404,-0.18463091982311763,-0.29020768199486846,2.706172801398905,-0.07558739761444108,-0.4519177133180802,0.6004795967523624,2.3036274888248642,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,11,133.0,3.8475056192815345,-1.5104954764233547,0.11421825944662017,-0.595063116930787,3.2237570734020453,-0.18390864059088785,-0.24353164821818585,2.902515316808882,-0.4934318019690197,0.024865783651552734,0.8705776141158879,3.726646893512206,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,12,131.0,1.7604500695247898,-2.291978380456711,-0.24216539273089463,-0.8566382329047548,1.2300420450182217,-0.18402736290875008,2.0946264704351014,1.1064425080585532,-0.08780890626035702,-0.4800702605874807,0.2751903178499426,1.3658800491869283,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,12,144.0,3.7103282592036266,-1.5673305967166897,-0.14913335557819143,-0.7056486173135019,3.047593689805721,-0.1837766578396169,-0.36115525333542603,2.8801138217621065,-0.43620476035469685,0.006566627926442451,0.4694388919812453,3.601846089103567,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,13,129.0,1.9603370799240272,-1.8657149782566986,-0.11500035023039154,-0.8423643455505462,1.2319998069260154,-0.18428884208002774,-0.16356004368080299,1.2909254084437667,-0.18323334099852567,-0.5082228078568812,0.38464784771758137,1.6685945584850919,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,13,137.0,3.5731508991257184,-1.6667920572300252,-0.30400073990437093,-0.7874618564942057,2.9324884455600304,-0.18422730538124052,-0.4059642457610413,3.3716289777884256,0.14833549808445978,-0.3473511091745926,0.014650563657957263,2.4998259627323987,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,14,130.0,1.9505386970613194,-1.9509676586967006,0.46070347293822184,-0.8297447509722065,1.396668670169284,-0.18018308038586087,-0.17009468840953854,3.5126266230828387,0.1711213616615912,-0.09799997621704518,0.6051045628031075,1.948380547903529,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,0.13642476969225742,-0.5698028822981897,-0.7544738360147218,14,133.0,3.7103282592036266,-1.6810008373033587,-0.2568336830788787,-0.7272649398274125,3.2562518548903867,-0.1848532392769853,-0.03597888469120386,3.12521253227389,0.019077508337823203,-0.2226755426958189,0.16881609868280067,3.0707170842947082,-0.7020143336784874,1.4459976109624424,-1.4459976109624424,1.4459976109624424,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,0.13642476969225742,-0.7544738360147218,-0.7502626404187871,-0.5512166121107673,-0.5639959674432492
1,2.37589853608994,-1.986531822376485,-1.2041066568851404,2.3768797791051233,-1.0535693684128966,2.3707530836289776,1.2932700712707441,-1.418848014495443,-1.468698043512203,-1.489027679375902,-1.2495066933197512,-0.21670379782436208,-1.3730160373245186,0.3977928734526727,-1.3865012899388935,-0.9156460312417312,-1.6549104054680868,2.3770782753242847,-1.28937085815382,-0.19489252813179578,-0.5698028822981897,-0.7544738360147218,15,129.0,2.0387241428256893,-2.377231060896713,0.40885956991482164,-0.6953774968219906,1.5086247093330991,-0.18252499724239946,0.49830611527255636,1.073499132989765,-0.01240841224148572,-0.5564843174615679,0.13181637027683824,1.3478855145977755,-0.7020143336784874,-0.6915640748081247,0.6915640748081245,-0.6915640748081247,-0.5698028822981897,-0.49386479832479474,-0.2270383045932499,-0.19489252813179578,-0.7544738360147218,-0.7371934252667562,-0.1931013609305236,-0.5639959674432492
